date,state,district,pincode,demo_age_5_17,demo_age_17_
11-11-25,Telangana,K.v. Rangareddy,500005,7,31
11-11-25,Telangana,K.v. Rangareddy,500068,4,8
11-11-25,Telangana,K.v. Rangareddy,500078,2,9
11-11-25,Telangana,K.v. Rangareddy,500089,8,28
11-11-25,Telangana,K.v. Rangareddy,501101,3,6
11-11-25,Telangana,K.v. Rangareddy,501144,0,5
11-11-25,Telangana,K.v. Rangareddy,501218,2,11
11-11-25,Telangana,K.v. Rangareddy,501301,5,10
11-11-25,Telangana,K.v. Rangareddy,501501,6,7
11-11-25,Telangana,K.v. Rangareddy,501503,5,18
11-11-25,Telangana,K.v. Rangareddy,501505,10,14
11-11-25,Telangana,K.v. Rangareddy,501508,3,2
11-11-25,Telangana,K.v. Rangareddy,502345,0,1
11-11-25,Telangana,K.v. Rangareddy,509325,8,12
11-11-25,Telangana,K.v. Rangareddy,509335,0,2
11-11-25,Telangana,Kamareddy,503110,1,17
11-11-25,Telangana,Kamareddy,503306,0,3
11-11-25,Telangana,Karimnagar,505101,1,3
11-11-25,Telangana,Karimnagar,505122,3,12
11-11-25,Telangana,Karimnagar,505174,1,3
11-11-25,Telangana,Karimnagar,505184,4,6
11-11-25,Telangana,Karimnagar,505208,0,1
11-11-25,Telangana,Karimnagar,505301,3,2
11-11-25,Telangana,Karimnagar,505325,0,2
11-11-25,Telangana,Karimnagar,505327,1,10
11-11-25,Telangana,Karimnagar,505404,1,2
11-11-25,Telangana,Karimnagar,505405,0,2
11-11-25,Telangana,Karimnagar,505453,0,2
11-11-25,Telangana,Karimnagar,505462,0,1
11-11-25,Telangana,Karimnagar,505475,3,8
11-11-25,Telangana,Karimnagar,505497,0,2
11-11-25,Telangana,Karimnagar,505504,0,5
11-11-25,Telangana,Karimnagar,505524,0,2
11-11-25,Telangana,Karimnagar,505529,1,1
11-11-25,Telangana,Khammam,507115,2,7
11-11-25,Telangana,Khammam,507154,1,0
11-11-25,Telangana,Khammam,507157,1,7
11-11-25,Telangana,Khammam,507158,6,13
11-11-25,Telangana,Khammam,507170,3,8
11-11-25,Telangana,Khammam,507182,1,8
11-11-25,Telangana,Khammam,507204,2,5
11-11-25,Telangana,Khammam,507208,3,19
11-11-25,Telangana,Khammam,507211,1,0
11-11-25,Telangana,Komaram Bheem,504273,1,2
11-11-25,Telangana,Mahabubabad,506104,0,4
11-11-25,Telangana,Mahabubabad,506112,2,25
11-11-25,Telangana,Mahabubnagar,509103,3,1
11-11-25,Telangana,Mahabubnagar,509125,13,10
11-11-25,Telangana,Mahabubnagar,509127,4,8
11-11-25,Telangana,Mahabubnagar,509130,1,6
11-11-25,Telangana,Mahabubnagar,509201,4,5
11-11-25,Telangana,Mahabubnagar,509202,4,6
11-11-25,Telangana,Mahabubnagar,509208,10,4
11-11-25,Telangana,Mahabubnagar,509216,2,3
11-11-25,Telangana,Mahabubnagar,509301,13,19
11-11-25,Telangana,Mahabubnagar,509334,8,13
11-11-25,Telangana,Mahabubnagar,509351,3,2
11-11-25,Telangana,Mahabubnagar,509353,2,3
11-11-25,Telangana,Mahabubnagar,509357,1,4
11-11-25,Telangana,Mahabubnagar,509360,0,2
11-11-25,Telangana,Mahabubnagar,509371,11,13
11-11-25,Telangana,Mahabubnagar,509409,1,7
11-11-25,Telangana,Mancherial,504205,1,10
11-11-25,Telangana,Mancherial,504208,6,17
11-11-25,Telangana,Mancherial,504219,1,1
11-11-25,Telangana,Medak,502001,1,2
11-11-25,Telangana,Medak,502125,0,1
11-11-25,Telangana,Medak,502248,1,12
11-11-25,Telangana,Medak,502255,1,13
11-11-25,Telangana,Medak,502277,0,2
11-11-25,Telangana,Medak,502287,4,6
11-11-25,Telangana,Medak,502305,0,1
11-11-25,Telangana,Medak,502319,2,5
11-11-25,Telangana,Medak,502324,0,1
11-11-25,Telangana,Medak,502335,1,3
11-11-25,Telangana,Medak,502336,1,2
11-11-25,Telangana,Medak,502345,3,8
11-11-25,Telangana,Medchal-malkajgiri,500015,0,1
11-11-25,Telangana,Medchal-malkajgiri,500039,4,17
11-11-25,Telangana,Medchal-malkajgiri,500056,0,8
11-11-25,Telangana,Medchal-malkajgiri,500087,5,24
11-11-25,Telangana,Medchal-malkajgiri,500100,0,4
11-11-25,Telangana,Medchal−malkajgiri,500055,0,2
11-11-25,Telangana,Mulugu,506165,5,11
11-11-25,Telangana,Mulugu,506343,0,4
11-11-25,Telangana,Nagarkurnool,509102,0,13
11-11-25,Telangana,Nagarkurnool,509203,1,3
11-11-25,Telangana,Nagarkurnool,509206,1,7
11-11-25,Telangana,Nagarkurnool,509209,1,7
11-11-25,Telangana,Nagarkurnool,509215,0,6
11-11-25,Telangana,Nagarkurnool,509360,0,3
11-11-25,Telangana,Nagarkurnool,509376,0,5
11-11-25,Telangana,Nagarkurnool,509401,0,2
11-11-25,Telangana,Nalgonda,508001,5,37
11-11-25,Telangana,Nalgonda,508113,0,1
11-11-25,Telangana,Nalgonda,508115,0,2
11-11-25,Telangana,Nalgonda,508126,1,2
11-11-25,Telangana,Nalgonda,508211,4,20
11-11-25,Telangana,Nalgonda,508212,2,2
11-11-25,Telangana,Nalgonda,508243,3,19
11-11-25,Telangana,Nalgonda,508277,3,1
11-11-25,Telangana,Nalgonda,508279,0,2
11-11-25,Telangana,Nalgonda,508280,0,4
11-11-25,Telangana,Nalgonda,508373,0,9
11-11-25,Telangana,Narayanpet,509130,3,15
11-11-25,Telangana,Narayanpet,509353,1,8
11-11-25,Telangana,Narayanpet,509407,0,8
11-11-25,Telangana,Nirmal,504101,3,10
11-11-25,Telangana,Nirmal,504106,6,25
11-11-25,Telangana,Nirmal,504109,2,17
11-11-25,Telangana,Nizamabad,503001,10,52
11-11-25,Telangana,Nizamabad,503110,0,1
11-11-25,Telangana,Nizamabad,503120,0,1
11-11-25,Telangana,Nizamabad,503122,1,6
11-11-25,Telangana,Nizamabad,503165,4,9
11-11-25,Telangana,Nizamabad,503175,4,12
11-11-25,Telangana,Nizamabad,503202,0,5
11-11-25,Telangana,Nizamabad,503207,2,10
11-11-25,Telangana,Nizamabad,503225,0,6
11-11-25,Telangana,Nizamabad,503230,0,6
11-11-25,Telangana,Nizamabad,503246,1,14
11-11-25,Telangana,Nizamabad,503305,2,3
11-11-25,Telangana,Nizamabad,503311,8,13
11-11-25,Telangana,Nizamabad,505325,1,0
11-11-25,Telangana,Peddapalli,505187,0,3
11-11-25,Telangana,Peddapalli,505188,0,3
11-11-25,Telangana,Peddapalli,505212,0,4
11-11-25,Telangana,Rajanna Sircilla,505302,3,16
11-11-25,Telangana,Rajanna Sircilla,505307,1,0
11-11-25,Telangana,Rajanna Sircilla,505402,1,11
11-11-25,Telangana,Rangareddy,501505,1,7
11-11-25,Telangana,Rangareddy,501511,0,4
11-11-25,Telangana,Sangareddy,502032,7,34
11-11-25,Telangana,Sangareddy,502249,0,5
11-11-25,Telangana,Sangareddy,502270,1,6
11-11-25,Telangana,Sangareddy,502273,1,6
11-11-25,Telangana,Sangareddy,502286,4,7
11-11-25,Telangana,Sangareddy,502319,5,18
11-11-25,Telangana,Sangareddy,502345,0,5
11-11-25,Telangana,Siddipet,502103,3,31
11-11-25,Telangana,Siddipet,502114,1,7
11-11-25,Telangana,Siddipet,502336,0,1
11-11-25,Telangana,Siddipet,505528,0,4
11-11-25,Telangana,Suryapet,508206,3,24
11-11-25,Telangana,Suryapet,508238,2,2
11-11-25,Telangana,Suryapet,508279,0,8
11-11-25,Telangana,Vikarabad,501106,1,13
11-11-25,Telangana,Vikarabad,501202,2,17
11-11-25,Telangana,Vikarabad,509336,5,57
11-11-25,Telangana,Vikarabad,509339,1,0
11-11-25,Telangana,Vikarabad,509350,5,31
11-11-25,Telangana,Wanaparthy,509104,15,18
11-11-25,Telangana,Wanaparthy,509130,1,7
11-11-25,Telangana,Wanaparthy,509382,1,3
11-11-25,Telangana,Warangal,506005,2,0
11-11-25,Telangana,Warangal,506006,1,2
11-11-25,Telangana,Warangal,506112,2,1
11-11-25,Telangana,Warangal,506132,0,12
11-11-25,Telangana,Warangal,506144,0,2
11-11-25,Telangana,Warangal,506163,1,6
11-11-25,Telangana,Warangal,506167,2,3
11-11-25,Telangana,Warangal,506252,3,1
11-11-25,Telangana,Warangal,506302,1,5
11-11-25,Telangana,Warangal,506315,4,14
11-11-25,Telangana,Warangal,506324,2,9
11-11-25,Telangana,Warangal,506332,2,5
11-11-25,Telangana,Warangal,506347,0,1
11-11-25,Telangana,Warangal,506365,0,7
11-11-25,Telangana,Warangal,506391,0,1
11-11-25,Telangana,Warangal Rural,506006,0,2
11-11-25,Telangana,Warangal Rural,506132,2,2
11-11-25,Telangana,Warangal Rural,506310,0,7
11-11-25,Telangana,Warangal Rural,506316,0,3
11-11-25,Telangana,Warangal Rural,506319,1,0
11-11-25,Telangana,Warangal Rural,506331,1,7
11-11-25,Telangana,Warangal Rural,506332,0,13
11-11-25,Telangana,Warangal Urban,505101,1,0
11-11-25,Telangana,Warangal Urban,506001,1,1
11-11-25,Telangana,Warangal Urban,506005,1,3
11-11-25,Telangana,Warangal Urban,506007,0,4
11-11-25,Telangana,Warangal Urban,506013,0,5
11-11-25,Telangana,Warangal Urban,506144,0,1
11-11-25,Telangana,Warangal Urban,506370,0,1
11-11-25,Telangana,Yadadri.,508101,2,19
11-11-25,Telangana,Yadadri.,508112,5,13
11-11-25,Telangana,Yadadri.,508253,1,5
12-11-25,Telangana,Adilabad,504102,3,6
12-11-25,Telangana,Adilabad,504110,0,5
12-11-25,Telangana,Adilabad,504202,0,5
12-11-25,Telangana,Adilabad,504216,0,3
12-11-25,Telangana,Adilabad,504231,2,4
12-11-25,Telangana,Adilabad,504292,1,7
12-11-25,Telangana,Adilabad,504293,2,16
12-11-25,Telangana,Adilabad,504301,1,1
12-11-25,Telangana,Adilabad,504302,0,1
12-11-25,Telangana,Bhadradri Kothagudem,507117,11,25
12-11-25,Telangana,Bhadradri Kothagudem,507118,0,2
12-11-25,Telangana,Bhadradri Kothagudem,507122,1,3
12-11-25,Telangana,Bhadradri Kothagudem,507125,1,4
12-11-25,Telangana,Bhadradri Kothagudem,507140,2,10
12-11-25,Telangana,Hanumakonda,505476,0,5
12-11-25,Telangana,Hanumakonda,506006,2,2
12-11-25,Telangana,Hanumakonda,506143,1,4
12-11-25,Telangana,Hanumakonda,506310,0,10
12-11-25,Telangana,Hanumakonda,506313,1,3
12-11-25,Telangana,Hanumakonda,506319,0,8
12-11-25,Telangana,Hanumakonda,506370,0,3
12-11-25,Telangana,Hyderabad,500003,7,36
12-11-25,Telangana,Hyderabad,500012,2,22
12-11-25,Telangana,Hyderabad,500018,7,38
12-11-25,Telangana,Hyderabad,500024,4,16
12-11-25,Telangana,Hyderabad,500029,6,17
12-11-25,Telangana,Hyderabad,500031,0,1
12-11-25,Telangana,Hyderabad,500045,8,17
12-11-25,Telangana,Hyderabad,500050,0,5
12-11-25,Telangana,Hyderabad,500053,7,85
12-11-25,Telangana,Hyderabad,500080,2,12
12-11-25,Telangana,Hyderabad,500095,1,3
12-11-25,Telangana,Jagitial,505327,2,16
12-11-25,Telangana,Jagitial,505453,2,9
12-11-25,Telangana,Jagitial,505532,2,10
12-11-25,Telangana,Jangaon,506316,0,3
12-11-25,Telangana,Jangoan,506144,0,10
12-11-25,Telangana,Jangoan,506201,3,6
12-11-25,Telangana,Jangoan,506221,0,10
12-11-25,Telangana,Jangoan,506224,0,2
12-11-25,Telangana,Jangoan,506301,2,3
12-11-25,Telangana,Jangoan,506302,2,17
12-11-25,Telangana,Jangoan,506367,0,1
12-11-25,Telangana,Jayashankar Bhupalpally,506168,0,9
12-11-25,Telangana,Jayashankar Bhupalpally,506169,0,17
12-11-25,Telangana,K.v. Rangareddy,500018,4,11
12-11-25,Telangana,K.v. Rangareddy,500019,6,25
12-11-25,Telangana,K.v. Rangareddy,500035,7,24
12-11-25,Telangana,K.v. Rangareddy,500043,0,2
12-11-25,Telangana,K.v. Rangareddy,500046,0,3
12-11-25,Telangana,K.v. Rangareddy,500049,14,35
12-11-25,Telangana,K.v. Rangareddy,500075,5,12
12-11-25,Telangana,K.v. Rangareddy,500084,9,35
12-11-25,Telangana,K.v. Rangareddy,500087,2,4
12-11-25,Telangana,K.v. Rangareddy,500088,1,12
12-11-25,Telangana,K.v. Rangareddy,500089,8,33
12-11-25,Telangana,K.v. Rangareddy,501158,0,9
12-11-25,Telangana,K.v. Rangareddy,501503,3,22
12-11-25,Telangana,K.v. Rangareddy,509216,6,31
12-11-25,Telangana,K.v. Rangareddy,509321,2,18
12-11-25,Telangana,K.v. Rangareddy,509340,1,3
12-11-25,Telangana,Kamareddy,503101,4,29
12-11-25,Telangana,Kamareddy,503187,5,19
12-11-25,Telangana,Kamareddy,503306,2,1
12-11-25,Telangana,Karimnagar,505152,0,1
12-11-25,Telangana,Karimnagar,505174,1,16
12-11-25,Telangana,Karimnagar,505184,2,23
12-11-25,Telangana,Karimnagar,505188,0,6
12-11-25,Telangana,Karimnagar,505210,0,1
12-11-25,Telangana,Karimnagar,505211,2,4
12-11-25,Telangana,Karimnagar,505301,6,12
12-11-25,Telangana,Karimnagar,505302,2,6
12-11-25,Telangana,Karimnagar,505307,2,4
12-11-25,Telangana,Karimnagar,505327,0,9
12-11-25,Telangana,Karimnagar,505415,2,10
12-11-25,Telangana,Karimnagar,505451,2,9
12-11-25,Telangana,Karimnagar,505453,1,3
12-11-25,Telangana,Karimnagar,505462,0,3
12-11-25,Telangana,Karimnagar,505468,2,14
12-11-25,Telangana,Karimnagar,505472,0,8
12-11-25,Telangana,Karimnagar,505481,1,10
12-11-25,Telangana,Karimnagar,505528,0,5
12-11-25,Telangana,Karimnagar,505531,1,20
12-11-25,Telangana,Karimnagar,506168,1,0
12-11-25,Telangana,Khammam,507111,1,1
12-11-25,Telangana,Khammam,507115,1,6
12-11-25,Telangana,Khammam,507122,5,18
12-11-25,Telangana,Khammam,507123,1,5
12-11-25,Telangana,Khammam,507133,1,0
12-11-25,Telangana,Khammam,507159,4,17
12-11-25,Telangana,Mahabubnagar,509385,5,6
12-11-25,Telangana,Mahabubnagar,509406,6,5
12-11-25,Telangana,Mahabubnagar,509410,1,1
12-11-25,Telangana,Mancherial,504204,1,9
12-11-25,Telangana,Mancherial,504207,3,17
12-11-25,Telangana,Mancherial,504216,0,7
12-11-25,Telangana,Mancherial,504219,1,3
12-11-25,Telangana,Mancherial,504231,4,11
12-11-25,Telangana,Mancherial,504251,0,25
12-11-25,Telangana,Mancherial,504302,2,10
12-11-25,Telangana,Medak,502101,0,14
12-11-25,Telangana,Medak,502109,1,11
12-11-25,Telangana,Medak,502110,0,8
12-11-25,Telangana,Medak,502114,0,1
12-11-25,Telangana,Medak,502210,2,23
12-11-25,Telangana,Medak,502228,4,4
12-11-25,Telangana,Medak,502329,1,2
12-11-25,Telangana,Medak,502334,1,11
12-11-25,Telangana,Medchal-malkajgiri,500010,3,30
12-11-25,Telangana,Medchal-malkajgiri,500062,10,24
12-11-25,Telangana,Medchal-malkajgiri,500068,0,14
12-11-25,Telangana,Medchal-malkajgiri,500078,0,2
12-11-25,Telangana,Medchal-malkajgiri,500085,7,21
12-11-25,Telangana,Medchal−malkajgiri,500039,0,2
12-11-25,Telangana,Medchal−malkajgiri,500056,1,4
12-11-25,Telangana,Mulugu,506347,3,3
12-11-25,Telangana,Nagarkurnool,509406,4,7
12-11-25,Telangana,Nalgonda,508101,3,6
12-11-25,Telangana,Nalgonda,508105,1,4
12-11-25,Telangana,Nalgonda,508111,1,4
12-11-25,Telangana,Nalgonda,508217,0,15
12-11-25,Telangana,Nalgonda,508248,6,27
12-11-25,Telangana,Narayanpet,509351,5,17
12-11-25,Telangana,Narayanpet,509409,3,13
12-11-25,Telangana,Nirmal,504101,3,21
12-11-25,Telangana,Nirmal,504310,1,12
12-11-25,Telangana,Nizamabad,503110,0,3
12-11-25,Telangana,Nizamabad,503114,3,9
12-11-25,Telangana,Nizamabad,503122,2,22
12-11-25,Telangana,Nizamabad,503123,0,1
12-11-25,Telangana,Nizamabad,503186,3,9
12-11-25,Telangana,Nizamabad,503213,7,17
12-11-25,Telangana,Nizamabad,503217,2,8
12-11-25,Telangana,Nizamabad,503306,2,6
12-11-25,Telangana,Nizamabad,503307,9,19
12-11-25,Telangana,Nizamabad,503321,2,7
12-11-25,Telangana,Peddapalli,505416,2,7
12-11-25,Telangana,Rajanna Sircilla,505303,5,13
12-11-25,Telangana,Sangareddy,502001,0,17
12-11-25,Telangana,Sangareddy,502205,0,1
12-11-25,Telangana,Sangareddy,502220,3,17
12-11-25,Telangana,Sangareddy,502228,1,0
12-11-25,Telangana,Sangareddy,502287,0,7
12-11-25,Telangana,Sangareddy,502305,0,1
12-11-25,Telangana,Sangareddy,502313,1,1
12-11-25,Telangana,Sangareddy,502318,2,2
12-11-25,Telangana,Sangareddy,502345,0,1
12-11-25,Telangana,Siddipet,502103,5,39
12-11-25,Telangana,Siddipet,502310,0,1
12-11-25,Telangana,Siddipet,502334,0,6
12-11-25,Telangana,Siddipet,502375,2,5
12-11-25,Telangana,Siddipet,505467,2,13
12-11-25,Telangana,Siddipet,505472,0,1
12-11-25,Telangana,Suryapet,508213,9,52
12-11-25,Telangana,Suryapet,508221,0,17
12-11-25,Telangana,Suryapet,508222,4,31
12-11-25,Telangana,Suryapet,508246,6,33
12-11-25,Telangana,Vikarabad,501101,5,26
12-11-25,Telangana,Vikarabad,501106,1,14
12-11-25,Telangana,Vikarabad,501141,16,67
12-11-25,Telangana,Vikarabad,501142,13,34
12-11-25,Telangana,Vikarabad,501143,5,20
12-11-25,Telangana,Vikarabad,509339,0,1
12-11-25,Telangana,Vikarabad,509350,4,34
12-11-25,Telangana,Wanaparthy,509104,14,30
12-11-25,Telangana,Wanaparthy,509110,2,8
12-11-25,Telangana,Wanaparthy,509382,4,5
12-11-25,Telangana,Warangal,506002,1,9
12-11-25,Telangana,Warangal,506005,0,2
12-11-25,Telangana,Warangal,506013,0,1
12-11-25,Telangana,Warangal,506015,0,3
12-11-25,Telangana,Warangal,506122,2,5
12-11-25,Telangana,Warangal,506163,0,2
12-11-25,Telangana,Warangal,506164,2,4
12-11-25,Telangana,Warangal,506166,0,2
12-11-25,Telangana,Warangal,506169,1,6
12-11-25,Telangana,Warangal,506221,0,8
12-11-25,Telangana,Warangal,506244,3,14
12-11-25,Telangana,Warangal,506302,2,4
12-11-25,Telangana,Warangal,506324,1,13
12-11-25,Telangana,Warangal,506366,2,1
12-11-25,Telangana,Warangal Rural,506112,0,2
12-11-25,Telangana,Warangal Rural,506122,1,45
12-11-25,Telangana,Warangal Rural,506331,3,27
12-11-25,Telangana,Warangal Rural,506369,0,8
12-11-25,Telangana,Warangal Urban,505101,0,2
12-11-25,Telangana,Warangal Urban,506002,10,48
12-11-25,Telangana,Yadadri.,508111,6,19
12-11-25,Telangana,Yadadri.,508115,0,3
12-11-25,Telangana,Yadadri.,508116,2,27
12-11-25,Telangana,Yadadri.,508277,3,24
13-11-25,Telangana,Adilabad,504110,0,6
13-11-25,Telangana,Adilabad,504202,1,1
13-11-25,Telangana,Adilabad,504216,0,5
13-11-25,Telangana,Adilabad,504272,0,1
13-11-25,Telangana,Adilabad,504292,0,2
13-11-25,Telangana,Adilabad,504293,1,12
13-11-25,Telangana,Adilabad,504304,4,16
13-11-25,Telangana,Adilabad,504306,1,0
13-11-25,Telangana,Adilabad,504312,8,6
13-11-25,Telangana,Adilabad,504346,0,7
13-11-25,Telangana,Bhadradri Kothagudem,507117,4,24
13-11-25,Telangana,Bhadradri Kothagudem,507118,0,2
13-11-25,Telangana,Bhadradri Kothagudem,507120,3,8
13-11-25,Telangana,Bhadradri Kothagudem,507124,5,14
13-11-25,Telangana,Bhadradri Kothagudem,507133,2,4
13-11-25,Telangana,Bhadradri Kothagudem,507316,2,7
13-11-25,Telangana,Hanumakonda,505102,1,6
13-11-25,Telangana,Hanumakonda,506143,0,1
13-11-25,Telangana,Hanumakonda,506151,1,5
13-11-25,Telangana,Hyderabad,500007,3,5
13-11-25,Telangana,Hyderabad,500009,2,17
13-11-25,Telangana,Hyderabad,500010,1,14
13-11-25,Telangana,Hyderabad,500017,1,17
13-11-25,Telangana,Hyderabad,500020,3,21
13-11-25,Telangana,Hyderabad,500031,0,1
13-11-25,Telangana,Hyderabad,500034,3,24
13-11-25,Telangana,Hyderabad,500042,1,2
13-11-25,Telangana,Hyderabad,500054,7,17
13-11-25,Telangana,Hyderabad,500058,1,17
13-11-25,Telangana,Hyderabad,500059,5,44
13-11-25,Telangana,Hyderabad,500067,1,1
13-11-25,Telangana,Hyderabad,500096,0,2
13-11-25,Telangana,Jagitial,505325,3,29
13-11-25,Telangana,Jangaon,506143,0,1
13-11-25,Telangana,Jangaon,506302,0,1
13-11-25,Telangana,Jangoan,506144,1,11
13-11-25,Telangana,Jangoan,506167,3,33
13-11-25,Telangana,Jangoan,506222,0,2
13-11-25,Telangana,Jayashankar Bhupalpally,505503,3,20
13-11-25,Telangana,Jayashankar Bhupalpally,506168,3,12
13-11-25,Telangana,Jayashankar Bhupalpally,506356,3,19
13-11-25,Telangana,Jayashankar Bhupalpally,506366,0,16
13-11-25,Telangana,K.v. Rangareddy,500014,0,2
13-11-25,Telangana,K.v. Rangareddy,500030,2,15
13-11-25,Telangana,K.v. Rangareddy,500037,2,11
13-11-25,Telangana,K.v. Rangareddy,500051,0,1
13-11-25,Telangana,K.v. Rangareddy,500074,8,18
13-11-25,Telangana,K.v. Rangareddy,500075,4,19
13-11-25,Telangana,K.v. Rangareddy,500078,4,12
13-11-25,Telangana,K.v. Rangareddy,500079,7,29
13-11-25,Telangana,K.v. Rangareddy,500092,3,7
13-11-25,Telangana,K.v. Rangareddy,500097,7,14
13-11-25,Telangana,K.v. Rangareddy,500098,1,2
13-11-25,Telangana,K.v. Rangareddy,501101,8,23
13-11-25,Telangana,K.v. Rangareddy,501144,2,7
13-11-25,Telangana,K.v. Rangareddy,501202,2,7
13-11-25,Telangana,K.v. Rangareddy,501301,4,16
13-11-25,Telangana,K.v. Rangareddy,501502,0,7
13-11-25,Telangana,K.v. Rangareddy,501505,7,23
13-11-25,Telangana,K.v. Rangareddy,509327,4,3
13-11-25,Telangana,Kamareddy,503123,3,31
13-11-25,Telangana,Kamareddy,503187,0,17
13-11-25,Telangana,Kamareddy,503302,0,1
13-11-25,Telangana,Karimnagar,505102,2,2
13-11-25,Telangana,Karimnagar,505211,0,1
13-11-25,Telangana,Karimnagar,505214,0,3
13-11-25,Telangana,Karimnagar,505301,4,14
13-11-25,Telangana,Karimnagar,505305,2,15
13-11-25,Telangana,Karimnagar,505306,0,1
13-11-25,Telangana,Karimnagar,505455,1,1
13-11-25,Telangana,Karimnagar,505462,0,3
13-11-25,Telangana,Karimnagar,505467,1,5
13-11-25,Telangana,Karimnagar,505469,0,29
13-11-25,Telangana,Karimnagar,505471,1,4
13-11-25,Telangana,Karimnagar,505481,1,6
13-11-25,Telangana,Karimnagar,505505,0,7
13-11-25,Telangana,Karimnagar,505526,0,4
13-11-25,Telangana,Karimnagar,505530,2,13
13-11-25,Telangana,Karimnagar,505531,0,6
13-11-25,Telangana,Khammam,507003,12,24
13-11-25,Telangana,Khammam,507204,2,3
13-11-25,Telangana,Khammam,507209,7,12
13-11-25,Telangana,Khammam,507301,0,2
13-11-25,Telangana,Khammam,507302,4,5
13-11-25,Telangana,Khammam,507303,5,24
13-11-25,Telangana,Komaram Bheem,504273,1,9
13-11-25,Telangana,Komaram Bheem,504294,1,4
13-11-25,Telangana,Komaram Bheem,504311,0,1
13-11-25,Telangana,Mahabubabad,506112,3,32
13-11-25,Telangana,Mahabubabad,506135,1,21
13-11-25,Telangana,Mahabubabad,506317,0,2
13-11-25,Telangana,Mahabubnagar,509001,17,43
13-11-25,Telangana,Mahabubnagar,509126,4,1
13-11-25,Telangana,Mahabubnagar,509130,2,4
13-11-25,Telangana,Mahabubnagar,509153,2,0
13-11-25,Telangana,Mahabubnagar,509207,2,3
13-11-25,Telangana,Mahabubnagar,509216,1,2
13-11-25,Telangana,Mahabubnagar,509217,1,0
13-11-25,Telangana,Mahabubnagar,509311,1,7
13-11-25,Telangana,Mahabubnagar,509324,6,12
13-11-25,Telangana,Mahabubnagar,509337,0,20
13-11-25,Telangana,Mahabubnagar,509339,3,13
13-11-25,Telangana,Mahabubnagar,509340,6,12
13-11-25,Telangana,Mahabubnagar,509360,1,2
13-11-25,Telangana,Mahabubnagar,509380,9,10
13-11-25,Telangana,Mahabubnagar,509381,5,6
13-11-25,Telangana,Mahabubnagar,509385,1,7
13-11-25,Telangana,Mahabubnagar,509401,4,4
13-11-25,Telangana,Mahabubnagar,509407,2,4
13-11-25,Telangana,Mahabubnagar,509411,5,6
13-11-25,Telangana,Mancherial,504231,1,11
13-11-25,Telangana,Mancherial,504302,4,6
13-11-25,Telangana,Medak,502101,1,10
13-11-25,Telangana,Medak,502125,0,2
13-11-25,Telangana,Medak,502247,1,15
13-11-25,Telangana,Medak,502271,1,2
13-11-25,Telangana,Medak,502273,1,5
13-11-25,Telangana,Medak,502276,2,1
13-11-25,Telangana,Medak,502286,5,25
13-11-25,Telangana,Medak,502295,0,2
13-11-25,Telangana,Medak,502301,0,3
13-11-25,Telangana,Medak,502314,2,9
13-11-25,Telangana,Medak,502318,2,9
13-11-25,Telangana,Medak,502345,0,6
13-11-25,Telangana,Medchal-malkajgiri,500015,0,1
13-11-25,Telangana,Medchal-malkajgiri,500016,1,1
13-11-25,Telangana,Medchal-malkajgiri,500039,3,17
13-11-25,Telangana,Medchal-malkajgiri,500040,2,4
13-11-25,Telangana,Medchal-malkajgiri,500051,2,4
13-11-25,Telangana,Medchal-malkajgiri,500067,2,10
13-11-25,Telangana,Medchal-malkajgiri,500078,0,1
13-11-25,Telangana,Medchal-malkajgiri,501401,2,15
13-11-25,Telangana,Medchal−malkajgiri,500043,0,2
13-11-25,Telangana,Medchal−malkajgiri,500072,4,5
13-11-25,Telangana,Medchal−malkajgiri,500087,1,2
13-11-25,Telangana,Mulugu,506349,1,2
13-11-25,Telangana,Nagarkurnool,509105,2,8
13-11-25,Telangana,Nagarkurnool,509215,0,5
13-11-25,Telangana,Nalgonda,508126,2,3
13-11-25,Telangana,Nalgonda,508201,2,6
13-11-25,Telangana,Nalgonda,508203,0,4
13-11-25,Telangana,Nalgonda,508206,3,10
13-11-25,Telangana,Nalgonda,508212,1,7
13-11-25,Telangana,Nalgonda,508233,2,1
13-11-25,Telangana,Nalgonda,508244,0,10
13-11-25,Telangana,Nalgonda,508245,2,10
13-11-25,Telangana,Nalgonda,508250,5,15
13-11-25,Telangana,Nalgonda,508255,6,21
13-11-25,Telangana,Nalgonda,508257,1,15
13-11-25,Telangana,Nalgonda,508280,1,2
13-11-25,Telangana,Nalgonda,508286,1,2
13-11-25,Telangana,Nalgonda,508355,6,21
